acctnum,gender,first,last,book_,nonbook_,total_,purch,child,youth,cook,do_it,refernce,art,geog,subscribe
34881,M/NB,99,35,127,304,431,11,3,0,2,1,1,3,1,yes
34882,M/NB,55,9,113,296,409,10,1,2,4,1,0,2,0,no
34883,F,3,3,15,114,129,1,0,0,0,1,0,0,0,no
34884,F,3,3,15,145,160,1,1,0,0,0,0,0,0,no
34885,M/NB,65,11,99,256,355,9,6,1,0,0,0,0,2,no
34886,F,47,9,124,152,276,11,2,1,2,1,1,1,3,no
34887,F,31,25,25,162,187,2,1,0,1,0,0,0,0,no
34888,F,15,5,61,128,189,5,2,0,1,0,0,0,2,no
34889,M/NB,29,17,45,199,244,4,2,0,1,0,1,0,0,no
34890,M/NB,41,35,24,294,318,2,0,1,1,0,0,0,0,no
34891,F,29,21,34,165,199,3,1,0,0,1,0,1,0,no
34892,F,45,7,135,321,456,11,1,0,6,0,2,0,2,no
34893,M/NB,29,25,23,271,294,2,2,0,0,0,0,0,0,no
34894,M/NB,11,11,15,210,225,1,0,0,0,0,0,0,1,no
34895,M/NB,59,31,115,99,214,10,1,2,2,0,0,2,3,yes
34896,F,7,5,25,194,219,2,1,0,1,0,0,0,0,no
34897,F,11,11,15,82,97,1,0,1,0,0,0,0,0,no
34898,F,3,1,25,304,329,2,1,0,1,0,0,0,0,no
34899,M/NB,13,13,15,255,270,1,0,0,1,0,0,0,0,no
34900,M/NB,47,21,113,248,361,10,2,0,2,3,0,2,1,no
34901,M/NB,31,3,70,124,194,6,1,0,1,0,3,1,0,yes
34902,M/NB,31,13,61,202,263,5,1,0,1,1,1,1,0,no
34903,F,9,9,15,257,272,1,0,0,0,0,0,1,0,no
34904,M/NB,27,27,15,283,298,1,0,0,0,0,0,0,1,no
34905,F,9,9,15,67,82,1,0,0,0,0,0,1,0,no
34906,M/NB,15,13,29,191,220,2,1,0,0,0,0,0,1,no
34907,F,15,9,23,117,140,2,2,0,0,0,0,0,0,no
34908,M/NB,71,13,143,230,373,12,3,1,6,0,0,0,2,no
34909,F,15,15,15,252,267,1,0,1,0,0,0,0,0,no
34910,F,11,9,25,279,304,2,1,0,1,0,0,0,0,no
34911,F,7,7,15,115,130,1,0,0,0,1,0,0,0,no
34912,M/NB,13,9,29,79,108,2,0,1,0,0,0,0,1,no
34913,F,11,11,15,95,110,1,0,1,0,0,0,0,0,no
34914,F,17,9,25,237,262,2,0,1,1,0,0,0,0,no
34915,M/NB,47,35,56,296,352,5,1,1,0,0,3,0,0,no
34916,F,5,5,15,282,297,1,0,0,0,0,0,1,0,yes
34917,M/NB,29,1,140,73,213,12,5,0,1,2,0,2,2,no
34918,M/NB,55,31,117,307,424,10,2,0,4,1,1,0,2,no
34919,F,5,5,15,217,232,1,0,0,1,0,0,0,0,no
34920,F,35,3,91,241,332,8,1,1,2,1,1,2,0,no
34921,F,11,11,15,96,111,1,0,1,0,0,0,0,0,no
34922,F,61,31,115,120,235,10,2,0,2,1,1,1,3,no
34923,F,31,7,134,242,376,12,4,1,4,0,1,1,1,no
34924,F,3,3,15,283,298,1,1,0,0,0,0,0,0,no
34925,F,1,1,15,261,276,1,0,0,0,0,0,0,1,no
34926,M/NB,3,3,15,65,80,1,0,1,0,0,0,0,0,no
34927,F,73,33,89,114,203,8,2,1,4,0,0,0,1,no
34928,F,41,27,37,21,58,3,1,0,0,0,0,1,1,no
34929,F,21,15,27,17,44,2,0,0,1,0,1,0,0,no
34930,F,9,1,24,189,213,2,1,1,0,0,0,0,0,no
34931,M/NB,45,27,53,121,174,5,1,1,1,2,0,0,0,no
34932,M/NB,57,11,130,125,255,11,2,0,4,1,1,1,2,no
34933,F,21,17,28,124,152,2,1,0,0,0,0,1,0,no
34934,F,15,15,15,41,56,1,0,0,0,0,0,1,0,no
34935,F,25,7,45,226,271,4,1,0,1,0,1,1,0,no
34936,M/NB,9,9,15,152,167,1,0,0,0,1,0,0,0,no
34937,F,13,13,15,57,72,1,0,0,1,0,0,0,0,no
34938,M/NB,37,11,126,112,238,11,1,2,1,3,1,1,2,no
34939,M/NB,27,3,62,233,295,6,3,1,1,0,1,0,0,no
34940,F,3,3,15,144,159,1,0,0,1,0,0,0,0,no
34941,F,9,9,15,57,72,1,0,0,0,0,0,1,0,no
34942,F,63,23,80,215,295,7,2,0,2,1,1,0,1,no
34943,M/NB,17,3,72,163,235,6,2,0,1,0,1,1,1,no
34944,M/NB,57,33,110,333,443,10,2,1,3,2,0,0,2,no
34945,F,7,3,26,291,317,2,0,0,1,1,0,0,0,no
34946,F,33,33,15,58,73,1,1,0,0,0,0,0,0,no
34947,F,5,5,15,9,24,1,0,0,1,0,0,0,0,no
34948,F,59,33,93,198,291,8,1,0,5,0,1,1,0,no
34949,M/NB,51,7,92,80,172,8,1,1,0,3,1,2,0,no
34950,F,59,21,92,173,265,8,1,1,1,1,2,1,1,no
34951,F,63,25,113,175,288,10,3,1,3,0,2,0,1,no
34952,M/NB,7,7,15,160,175,1,0,0,0,0,1,0,0,no
34953,F,39,33,25,70,95,2,1,0,1,0,0,0,0,no
34954,M/NB,79,33,111,323,434,10,2,0,3,2,2,0,1,no
34955,F,3,3,15,276,291,1,0,0,0,1,0,0,0,no
34956,F,13,13,15,262,277,1,0,0,1,0,0,0,0,no
34957,F,15,15,15,170,185,1,1,0,0,0,0,0,0,no
34958,F,33,33,15,288,303,1,0,0,0,0,0,0,1,no
34959,M/NB,31,13,46,304,350,4,1,0,2,0,0,1,0,yes
34960,M/NB,49,11,137,96,233,12,1,2,2,2,0,2,3,no
34961,F,17,13,23,205,228,2,2,0,0,0,0,0,0,no
34962,F,7,5,28,13,41,2,0,0,1,0,0,1,0,no
34963,M/NB,39,33,26,144,170,2,1,0,0,1,0,0,0,no
34964,F,15,15,15,237,252,1,0,0,1,0,0,0,0,no
34965,F,17,13,27,36,63,2,0,1,0,0,1,0,0,no
34966,F,11,11,15,271,286,1,0,0,0,1,0,0,0,no
34967,F,9,9,15,227,242,1,0,0,0,1,0,0,0,no
34968,M/NB,5,5,15,169,184,1,1,0,0,0,0,0,0,no
34969,M/NB,25,23,29,154,183,2,0,0,1,0,0,0,1,no
34970,M/NB,21,13,37,89,126,3,2,0,0,0,0,0,1,no
34971,M/NB,19,15,25,28,53,2,0,1,1,0,0,0,0,no
34972,F,21,15,29,35,64,2,1,0,0,0,0,0,1,no
34973,F,75,31,106,89,195,9,3,0,3,0,0,2,1,no
34974,F,9,7,28,20,48,2,1,0,0,0,0,1,0,yes
34975,F,13,13,15,89,104,1,0,0,1,0,0,0,0,no
34976,F,33,33,15,111,126,1,0,0,0,1,0,0,0,no
34977,M/NB,3,3,15,136,151,1,0,0,0,0,0,0,1,yes
34978,F,17,11,23,92,115,2,2,0,0,0,0,0,0,no
34979,M/NB,25,11,37,80,117,3,1,0,0,0,0,1,1,no
34980,M/NB,47,15,129,335,464,12,3,1,4,1,0,2,1,no
34981,F,29,27,27,145,172,2,1,0,0,0,1,0,0,no
34982,F,3,3,15,75,90,1,1,0,0,0,0,0,0,no
34983,F,13,9,29,160,189,2,0,0,1,0,0,0,1,no
34984,F,11,11,15,84,99,1,0,0,0,1,0,0,0,no
34985,F,33,3,127,297,424,11,2,1,4,1,0,1,2,no
34986,M/NB,5,1,29,145,174,2,0,0,0,1,0,0,1,no
34987,F,9,9,15,139,154,1,1,0,0,0,0,0,0,no
34988,F,11,7,29,25,54,2,0,0,0,1,0,0,1,no
34989,F,31,11,61,298,359,5,2,0,0,0,2,0,1,no
34990,F,11,11,15,140,155,1,0,0,0,0,0,0,1,no
34991,F,21,13,29,253,282,2,0,0,0,1,0,0,1,no
34992,F,51,35,80,266,346,7,2,0,1,1,0,0,3,no
34993,F,9,9,15,181,196,1,0,0,0,0,0,1,0,no
34994,M/NB,17,17,15,207,222,1,0,0,0,0,0,0,1,no
34995,M/NB,11,11,15,177,192,1,0,0,1,0,0,0,0,no
34996,M/NB,35,11,116,292,408,10,4,0,2,1,3,0,0,no
34997,M/NB,77,11,133,234,367,12,3,1,2,2,2,1,1,no
34998,M/NB,53,25,75,96,171,6,2,0,0,1,0,1,2,no
34999,F,47,7,89,178,267,7,0,0,3,0,0,2,2,yes
35000,F,55,9,93,313,406,8,3,0,1,0,2,0,2,no
35001,F,15,9,23,171,194,2,2,0,0,0,0,0,0,no
35002,F,27,5,67,72,139,6,3,1,0,0,0,1,1,no
35003,M/NB,51,27,71,235,306,6,0,2,1,0,0,0,3,no
35004,M/NB,29,23,27,45,72,2,1,0,0,0,1,0,0,no
35005,M/NB,69,9,115,178,293,10,1,2,4,0,3,0,0,no
35006,F,9,9,15,87,102,1,0,0,1,0,0,0,0,no
35007,F,33,13,62,310,372,5,2,0,0,0,1,1,1,no
35008,F,13,13,15,270,285,1,0,0,0,1,0,0,0,no
35009,F,15,15,15,157,172,1,0,0,1,0,0,0,0,no
35010,F,3,3,15,42,57,1,1,0,0,0,0,0,0,no
35011,M/NB,15,7,46,283,329,4,1,1,0,1,0,0,1,no
35012,M/NB,31,11,46,113,159,4,0,2,1,0,1,0,0,no
35013,F,13,7,25,137,162,2,1,0,1,0,0,0,0,no
35014,F,15,15,15,10,25,1,0,0,1,0,0,0,0,no
35015,F,11,11,15,220,235,1,0,0,1,0,0,0,0,no
35016,F,29,29,15,255,270,1,0,0,0,1,0,0,0,no
35017,F,7,1,25,140,165,2,1,0,1,0,0,0,0,no
35018,F,11,11,15,19,34,1,1,0,0,0,0,0,0,no
35019,M/NB,83,29,121,125,246,11,1,2,2,4,0,1,1,no
35020,M/NB,21,3,71,273,344,6,1,0,1,2,0,1,1,no
35021,F,25,19,29,266,295,2,0,0,0,0,0,0,2,no
35022,M/NB,13,9,29,136,165,2,0,0,0,0,1,0,1,no
35023,F,23,19,26,197,223,2,1,0,0,1,0,0,0,no
35024,F,37,9,97,294,391,9,2,2,1,0,3,0,1,no
35025,M/NB,27,27,15,68,83,1,1,0,0,0,0,0,0,no
35026,F,13,9,28,17,45,2,1,0,0,0,0,1,0,no
35027,M/NB,15,9,25,194,219,2,0,0,2,0,0,0,0,yes
35028,M/NB,13,9,26,70,96,2,0,0,1,1,0,0,0,no
35029,M/NB,23,17,26,28,54,2,0,0,1,1,0,0,0,no
35030,F,15,9,29,260,289,2,0,0,0,1,0,0,1,no
35031,F,23,15,28,67,95,2,0,0,0,1,0,1,0,no
35032,F,13,5,23,295,318,2,2,0,0,0,0,0,0,no
35033,F,19,5,36,64,100,3,0,0,2,1,0,0,0,no
35034,F,13,13,15,243,258,1,0,0,0,0,1,0,0,no
35035,F,13,11,29,39,68,2,0,0,0,0,0,0,2,no
35036,F,19,15,25,278,303,2,1,0,1,0,0,0,0,no
35037,F,39,1,114,109,223,10,2,2,1,0,1,0,4,no
35038,F,17,9,23,20,43,2,2,0,0,0,0,0,0,no
35039,F,31,7,73,190,263,6,1,0,2,0,1,0,2,no
35040,F,7,7,15,177,192,1,0,0,1,0,0,0,0,no
35041,F,13,13,15,209,224,1,1,0,0,0,0,0,0,no
35042,F,9,9,15,71,86,1,0,0,1,0,0,0,0,no
35043,M/NB,7,7,15,238,253,1,0,0,1,0,0,0,0,no
35044,F,11,11,15,65,80,1,0,1,0,0,0,0,0,no
35045,M/NB,31,23,25,200,225,2,0,1,1,0,0,0,0,no
35046,M/NB,55,5,142,43,185,12,2,0,2,3,0,2,3,no
35047,F,15,15,15,210,225,1,1,0,0,0,0,0,0,no
35048,M/NB,9,5,27,228,255,2,0,0,1,0,1,0,0,no
35049,M/NB,57,23,107,310,417,9,0,0,5,2,1,1,0,no
35050,F,7,7,15,154,169,1,1,0,0,0,0,0,0,no
35051,F,1,1,15,27,42,1,1,0,0,0,0,0,0,no
35052,M/NB,55,27,126,39,165,11,2,0,3,2,1,3,0,no
35053,F,9,9,15,202,217,1,1,0,0,0,0,0,0,no
35054,F,43,3,80,277,357,7,2,1,0,2,1,0,1,no
35055,F,9,9,15,120,135,1,0,0,0,1,0,0,0,no
35056,F,3,3,15,207,222,1,1,0,0,0,0,0,0,no
35057,F,31,31,15,220,235,1,1,0,0,0,0,0,0,no
35058,M/NB,25,9,65,76,141,5,0,0,1,1,1,1,1,no
35059,F,13,5,24,153,177,2,1,1,0,0,0,0,0,no
35060,F,23,15,25,89,114,2,1,0,1,0,0,0,0,no
35061,F,13,7,25,240,265,2,0,0,2,0,0,0,0,no
35062,F,5,1,24,285,309,2,1,1,0,0,0,0,0,no
35063,F,55,33,58,239,297,4,0,0,0,0,1,0,3,no
35064,F,33,11,45,27,72,4,1,0,1,0,1,1,0,no
35065,F,43,9,134,243,377,12,2,1,3,2,1,2,1,yes
35066,F,25,25,15,87,102,1,0,1,0,0,0,0,0,no
35067,F,19,11,34,254,288,3,0,1,2,0,0,0,0,no
35068,F,15,15,15,203,218,1,0,0,0,0,0,0,1,no
35069,F,19,13,29,30,59,2,0,0,1,0,0,0,1,no
35070,F,21,15,29,92,121,2,0,0,0,0,0,1,1,no
35071,F,17,17,15,73,88,1,1,0,0,0,0,0,0,no
35072,M/NB,23,15,27,300,327,2,0,0,1,0,1,0,0,no
35073,F,29,5,102,263,365,10,2,2,4,1,1,0,0,no
35074,F,9,9,15,59,74,1,1,0,0,0,0,0,0,no
35075,F,13,5,26,235,261,2,0,0,1,1,0,0,0,no
35076,M/NB,5,5,15,288,303,1,0,0,1,0,0,0,0,no
35077,F,9,7,23,33,56,2,2,0,0,0,0,0,0,no
35078,F,7,5,29,158,187,2,0,0,0,1,0,0,1,no
35079,F,23,15,28,13,41,2,0,0,0,0,1,1,0,no
35080,F,11,11,15,287,302,1,0,0,0,0,0,0,1,no
35081,F,13,9,28,10,38,2,0,0,0,0,0,2,0,no
35082,M/NB,39,11,59,109,168,5,2,0,0,2,0,0,1,no
35083,M/NB,45,11,119,254,373,10,1,1,1,2,1,0,4,no
35084,F,11,11,15,207,222,1,0,0,0,1,0,0,0,no
35085,M/NB,17,17,15,41,56,1,0,0,0,0,1,0,0,no
35086,F,29,23,28,277,305,2,1,0,0,0,0,1,0,no
35087,M/NB,21,13,26,245,271,2,0,1,0,1,0,0,0,no
35088,F,51,25,82,118,200,7,0,0,3,2,1,1,0,no
35089,M/NB,35,17,48,279,327,4,0,1,1,1,0,0,1,no
35090,F,33,15,45,282,327,4,0,1,3,0,0,0,0,no
35091,M/NB,51,13,121,91,212,11,5,2,1,1,0,0,2,no
35092,F,11,11,15,115,130,1,1,0,0,0,0,0,0,no
35093,F,11,11,15,197,212,1,1,0,0,0,0,0,0,no
35094,F,15,11,28,159,187,2,1,0,0,0,0,1,0,no
35095,M/NB,43,13,118,100,218,10,1,1,3,1,1,0,3,no
35096,M/NB,25,23,23,210,233,2,2,0,0,0,0,0,0,no
35097,F,31,27,29,96,125,2,0,0,1,0,0,0,1,no
35098,F,23,15,27,160,187,2,0,0,1,0,1,0,0,no
35099,M/NB,67,15,119,201,320,10,0,1,3,2,0,3,1,no
35100,F,23,11,63,260,323,5,0,0,3,0,0,0,2,no
35101,F,5,5,15,102,117,1,0,0,0,0,0,1,0,no
35102,F,9,9,15,156,171,1,0,0,0,0,0,0,1,no
35103,F,29,9,107,28,135,9,1,1,1,0,3,1,2,yes
35104,F,11,5,29,54,83,2,0,0,0,0,0,0,2,no
35105,M/NB,31,31,15,231,246,1,0,0,0,0,0,0,1,no
35106,F,9,9,15,269,284,1,0,1,0,0,0,0,0,no
35107,F,15,13,23,23,46,2,2,0,0,0,0,0,0,no
35108,M/NB,13,9,29,284,313,2,1,0,0,0,0,0,1,yes
35109,M/NB,31,5,117,158,275,10,1,1,3,3,0,0,2,no
35110,F,7,1,29,4,33,2,0,0,1,0,0,0,1,yes
35111,M/NB,15,13,29,23,52,2,0,0,1,0,0,0,1,no
35112,M/NB,9,3,28,277,305,2,0,0,0,1,0,1,0,no
35113,M/NB,59,21,87,231,318,8,5,1,1,0,0,0,1,no
35114,F,23,3,65,244,309,5,0,0,1,0,2,0,2,no
35115,F,27,23,27,61,88,2,0,0,0,1,1,0,0,no
35116,F,7,7,15,248,263,1,0,0,1,0,0,0,0,no
35117,M/NB,45,11,134,178,312,12,2,2,2,2,2,1,1,yes
35118,F,9,5,24,61,85,2,0,2,0,0,0,0,0,no
35119,M/NB,43,13,74,123,197,6,2,0,1,0,0,1,2,yes
35120,F,13,5,29,14,43,2,0,0,0,0,0,0,2,no
35121,F,15,15,15,171,186,1,1,0,0,0,0,0,0,no
35122,F,5,3,26,296,322,2,0,0,1,1,0,0,0,no
35123,F,69,27,93,221,314,8,0,4,2,1,0,0,1,no
35124,F,15,9,25,140,165,2,0,0,2,0,0,0,0,no
35125,M/NB,13,13,15,269,284,1,0,0,0,0,0,0,1,no
35126,M/NB,19,15,28,3,31,2,0,0,1,0,0,1,0,no
35127,M/NB,25,5,63,232,295,5,0,1,0,1,0,0,3,no
35128,F,13,13,15,272,287,1,0,0,1,0,0,0,0,no
35129,M/NB,19,15,28,285,313,2,1,0,0,0,0,1,0,no
35130,F,25,5,51,167,218,4,0,0,1,0,1,0,2,no
35131,F,11,11,15,110,125,1,0,0,0,0,1,0,0,no
35132,F,1,1,15,96,111,1,0,0,1,0,0,0,0,no
35133,F,49,9,108,154,262,9,1,1,2,0,0,1,4,no
35134,M/NB,83,31,111,108,219,9,0,1,1,3,1,0,3,no
35135,M/NB,11,11,15,236,251,1,0,0,0,0,0,1,0,no
35136,F,15,11,29,3,32,2,0,0,0,1,0,0,1,no
35137,M/NB,19,13,26,167,193,2,1,0,0,1,0,0,0,no
35138,F,39,13,93,50,143,8,1,2,0,0,3,0,2,no
35139,F,23,23,15,172,187,1,0,0,1,0,0,0,0,no
35140,F,43,3,122,202,324,11,3,1,3,1,3,0,0,no
35141,M/NB,33,13,66,251,317,6,1,1,1,1,0,2,0,no
35142,M/NB,15,15,15,267,282,1,0,0,0,1,0,0,0,no
35143,F,27,9,88,302,390,8,1,0,5,1,0,0,1,no
35144,F,39,11,55,184,239,5,1,1,2,0,0,1,0,no
35145,F,11,9,25,221,246,2,1,0,1,0,0,0,0,no
35146,F,3,3,15,284,299,1,0,0,1,0,0,0,0,no
35147,F,21,21,15,295,310,1,0,0,0,0,1,0,0,no
35148,F,57,11,103,211,314,9,1,2,2,1,0,2,1,yes
35149,F,85,27,135,131,266,12,2,2,1,1,3,1,2,no
35150,F,25,15,36,235,271,3,1,0,0,1,0,1,0,no
35151,F,37,11,84,198,282,7,1,1,1,1,1,1,1,no
35152,M/NB,21,1,44,17,61,4,1,0,1,1,0,0,1,no
35153,F,41,3,138,262,400,11,1,0,4,1,0,2,3,no
35154,F,7,1,36,226,262,3,0,0,2,1,0,0,0,no
35155,M/NB,43,1,126,151,277,11,1,2,2,2,1,2,1,no
35156,F,25,13,52,166,218,4,1,0,1,0,0,1,1,no
35157,F,13,13,15,216,231,1,0,0,1,0,0,0,0,no
35158,F,9,3,29,129,158,2,1,0,0,0,0,0,1,no
35159,F,29,1,98,83,181,9,4,0,1,2,0,1,1,no
35160,F,29,29,15,125,140,1,0,1,0,0,0,0,0,no
35161,F,25,25,15,2,17,1,1,0,0,0,0,0,0,no
35162,F,9,9,15,222,237,1,0,0,0,0,0,0,1,no
35163,M/NB,29,11,47,22,69,4,1,0,1,0,0,0,2,no
35164,M/NB,7,7,15,232,247,1,0,0,0,1,0,0,0,no
35165,F,31,23,26,37,63,2,0,1,0,1,0,0,0,no
35166,M/NB,11,3,28,185,213,2,0,0,0,0,0,2,0,yes
35167,M/NB,63,33,69,187,256,6,1,0,2,1,1,1,0,no
35168,F,59,9,111,99,210,10,2,1,3,0,0,4,0,yes
35169,M/NB,19,11,26,12,38,2,1,0,0,1,0,0,0,no
35170,F,13,13,15,72,87,1,0,1,0,0,0,0,0,no
35171,M/NB,9,5,24,235,259,2,1,1,0,0,0,0,0,no
35172,M/NB,1,1,15,48,63,1,0,0,0,1,0,0,0,no
35173,M/NB,35,29,23,94,117,2,2,0,0,0,0,0,0,no
35174,F,3,3,15,202,217,1,0,0,1,0,0,0,0,no
35175,F,27,1,105,212,317,9,4,0,1,1,1,2,0,no
35176,F,51,11,82,314,396,7,1,1,0,1,1,1,2,no
35177,F,13,11,25,155,180,2,0,1,1,0,0,0,0,no
35178,M/NB,39,23,73,234,307,6,0,1,2,1,0,0,2,no
35179,F,19,15,24,11,35,2,1,1,0,0,0,0,0,no
35180,F,47,27,60,81,141,5,0,1,2,0,0,2,0,no
35181,F,13,13,15,244,259,1,1,0,0,0,0,0,0,no
35182,M/NB,9,9,15,140,155,1,0,0,0,1,0,0,0,no
35183,M/NB,13,13,15,203,218,1,0,0,0,0,0,0,1,no
35184,F,33,7,74,201,275,6,1,0,1,0,0,1,3,no
35185,F,17,3,33,84,117,3,1,0,1,0,0,0,1,no
35186,F,17,13,27,254,281,2,1,0,0,0,1,0,0,no
35187,F,21,21,15,230,245,1,0,0,1,0,0,0,0,no
35188,F,21,15,28,282,310,2,1,0,0,0,0,1,0,no
35189,M/NB,11,11,15,180,195,1,0,0,0,1,0,0,0,no
35190,M/NB,45,23,65,181,246,6,2,1,1,1,1,0,0,no
35191,F,11,11,15,139,154,1,0,0,0,0,1,0,0,no
35192,F,11,9,25,232,257,2,1,0,1,0,0,0,0,no
35193,F,5,5,15,202,217,1,0,0,1,0,0,0,0,no
35194,M/NB,57,11,89,239,328,8,4,1,2,0,0,0,1,no
35195,M/NB,11,11,15,43,58,1,0,0,0,1,0,0,0,no
35196,F,13,13,15,252,267,1,0,0,0,0,0,0,1,no
35197,F,9,9,15,166,181,1,0,0,0,0,0,0,1,no
35198,F,53,11,94,106,200,9,3,2,2,0,1,1,0,no
35199,F,43,23,71,145,216,6,0,4,1,0,0,1,0,no
35200,F,9,1,25,208,233,2,1,0,1,0,0,0,0,no
35201,F,3,3,15,30,45,1,0,0,1,0,0,0,0,no
35202,F,23,15,24,61,85,2,1,1,0,0,0,0,0,no
35203,F,7,7,15,270,285,1,0,0,1,0,0,0,0,no
35204,M/NB,21,13,26,100,126,2,0,0,1,1,0,0,0,no
35205,F,17,13,25,227,252,2,0,1,1,0,0,0,0,no
35206,F,15,15,15,209,224,1,1,0,0,0,0,0,0,no
35207,F,47,19,105,106,211,9,2,0,4,0,0,3,0,no
35208,F,21,15,24,166,190,2,0,2,0,0,0,0,0,no
35209,M/NB,55,11,127,218,345,12,4,3,2,2,1,0,0,no
35210,F,39,1,82,63,145,7,1,1,0,1,1,1,2,no
35211,F,17,9,25,231,256,2,0,1,1,0,0,0,0,no
35212,F,25,11,45,94,139,4,1,2,0,0,0,1,0,no
35213,M/NB,1,1,15,233,248,1,0,0,0,1,0,0,0,no
35214,F,1,1,15,57,72,1,0,0,0,1,0,0,0,no
35215,M/NB,41,31,48,252,300,4,1,0,0,1,0,1,1,no
35216,M/NB,33,33,15,76,91,1,0,0,0,0,0,0,1,no
35217,F,41,19,86,207,293,8,3,1,2,0,0,2,0,no
35218,M/NB,9,9,15,240,255,1,0,0,0,0,0,0,1,yes
35219,F,41,23,52,275,327,4,0,0,1,0,0,1,2,no
35220,F,27,13,73,152,225,6,2,0,1,0,0,2,1,no
35221,F,5,5,15,139,154,1,0,0,0,0,0,1,0,no
35222,F,15,15,15,228,243,1,0,0,0,0,1,0,0,yes
35223,F,41,5,91,303,394,7,0,0,1,0,2,2,2,yes
35224,F,5,5,15,220,235,1,1,0,0,0,0,0,0,no
35225,F,33,1,80,297,377,7,2,0,1,1,0,0,3,no
35226,F,49,25,100,262,362,9,3,1,3,1,0,0,1,no
35227,F,9,7,25,296,321,2,0,0,2,0,0,0,0,no
35228,M/NB,27,1,105,99,204,9,1,0,3,2,0,2,1,no
35229,M/NB,21,13,26,195,221,2,1,0,0,1,0,0,0,no
35230,F,17,9,27,56,83,2,0,1,0,0,1,0,0,no
35231,F,13,13,15,150,165,1,0,0,0,1,0,0,0,no
35232,F,17,15,25,231,256,2,0,1,1,0,0,0,0,no
35233,F,5,3,23,180,203,2,2,0,0,0,0,0,0,no
35234,F,43,19,101,143,244,9,3,1,0,1,2,2,0,no
35235,M/NB,77,23,100,274,374,9,1,2,2,2,1,0,1,no
35236,F,47,5,104,91,195,9,3,0,3,1,0,1,1,no
35237,F,3,3,15,298,313,1,0,1,0,0,0,0,0,no
35238,M/NB,51,29,60,133,193,5,1,0,0,2,0,2,0,no
35239,F,17,9,46,17,63,4,1,2,0,0,0,0,1,no
35240,M/NB,5,1,27,208,235,2,0,0,1,0,1,0,0,yes
35241,F,61,13,120,164,284,10,3,0,1,2,0,0,4,yes
35242,F,31,11,110,287,397,9,1,1,0,1,1,1,4,no
35243,F,3,3,15,143,158,1,0,0,0,0,0,1,0,no
35244,M/NB,9,7,29,274,303,2,0,0,0,1,0,0,1,no
35245,M/NB,47,11,109,75,184,10,3,0,3,2,0,2,0,no
35246,F,35,13,59,177,236,5,1,1,0,0,0,1,2,yes
35247,F,11,11,15,184,199,1,0,0,0,0,0,0,1,no
35248,F,5,5,15,16,31,1,0,1,0,0,0,0,0,no
35249,F,13,13,15,40,55,1,0,0,0,0,0,1,0,no
35250,M/NB,25,11,58,262,320,5,1,1,1,1,0,1,0,no
35251,F,19,19,15,93,108,1,0,0,1,0,0,0,0,no
35252,F,19,19,15,176,191,1,0,0,0,1,0,0,0,no
35253,F,29,21,24,197,221,2,1,1,0,0,0,0,0,no
35254,F,17,9,27,248,275,2,0,0,0,1,1,0,0,no
35255,F,29,29,15,43,58,1,1,0,0,0,0,0,0,no
35256,M/NB,29,29,15,133,148,1,0,0,0,1,0,0,0,no
35257,F,31,11,58,138,196,5,1,0,1,0,1,2,0,no
35258,F,21,13,28,135,163,2,0,0,0,0,1,1,0,no
35259,F,9,3,25,160,185,2,1,0,1,0,0,0,0,no
35260,M/NB,33,15,47,38,85,4,1,0,0,1,0,1,1,no
35261,M/NB,33,29,29,266,295,2,1,0,0,0,0,0,1,no
35262,M/NB,13,13,15,63,78,1,0,0,0,0,0,0,1,yes
35263,M/NB,39,29,48,247,295,4,1,0,0,2,0,0,1,no
35264,F,13,13,15,44,59,1,0,0,0,0,0,0,1,no
35265,M/NB,15,1,68,311,379,6,2,0,2,1,0,0,1,no
35266,F,67,15,119,138,257,10,4,1,0,1,1,1,2,no
35267,F,13,13,15,43,58,1,0,0,1,0,0,0,0,no
35268,M/NB,29,15,65,70,135,6,1,2,1,1,1,0,0,no
35269,F,31,15,33,298,331,3,1,0,2,0,0,0,0,no
35270,F,13,7,23,88,111,2,2,0,0,0,0,0,0,no
35271,F,13,7,26,223,249,2,0,0,1,1,0,0,0,no
35272,F,55,23,85,88,173,8,2,0,2,3,1,0,0,no
35273,F,33,33,15,199,214,1,0,0,0,0,0,0,1,no
35274,F,27,27,15,285,300,1,1,0,0,0,0,0,0,no
35275,F,7,5,29,262,291,2,0,0,1,0,0,0,1,no
35276,F,9,5,26,208,234,2,1,0,0,1,0,0,0,yes
35277,F,63,9,118,275,393,10,1,1,3,1,0,1,3,no
35278,F,75,15,124,210,334,11,3,2,0,2,1,1,2,yes
35279,F,41,33,29,107,136,2,0,0,0,0,1,0,1,no
35280,F,35,7,76,232,308,7,4,1,1,1,0,0,0,no
35281,F,17,15,26,76,102,2,0,0,0,2,0,0,0,no
35282,F,17,11,28,23,51,2,0,0,0,0,0,2,0,no
35283,F,17,5,44,93,137,4,2,1,0,0,1,0,0,no
35284,M/NB,35,15,56,120,176,5,1,1,0,2,0,1,0,no
35285,M/NB,27,13,60,304,364,5,1,0,2,0,0,1,1,no
35286,F,35,35,15,20,35,1,0,0,1,0,0,0,0,no
35287,F,1,1,15,274,289,1,1,0,0,0,0,0,0,yes
35288,F,27,27,15,183,198,1,1,0,0,0,0,0,0,no
35289,F,19,15,24,220,244,2,1,1,0,0,0,0,0,no
